resp_id,rating,operating_system,RAM,storage,screen_size,battery,price,nationality,Age,Gender,Education,Work
126,3,Linux,16,256,14,12,500,china,24-26,male,Master of Science,No
126,4,Windows,8,1000,13.3,8,1500,china,24-26,male,Master of Science,No
126,9,Windows,16,1000,14,4,1000,china,24-26,male,Master of Science,No
126,4,Linux,4,256,15.6,8,1500,china,24-26,male,Master of Science,No
127,8,Windows,16,1000,14,4,1000,china,24-26,female,Master of Science,No
127,1,Linux,4,1000,13.3,12,1000,china,24-26,female,Master of Science,No
127,10,MacOS,8,526,13.3,12,500,china,24-26,female,Master of Science,No
127,1,MacOS,4,526,15.6,4,1000,china,24-26,female,Master of Science,No
127,8,Windows,16,526,15.6,8,500,china,24-26,female,Master of Science,No
127,8,Linux,16,256,14,12,500,china,24-26,female,Master of Science,No
127,1,Linux,4,256,15.6,8,1500,china,24-26,female,Master of Science,No
127,1,MacOS,8,256,14,4,1500,china,24-26,female,Master of Science,No
127,1,Windows,8,1000,13.3,8,1500,china,24-26,female,Master of Science,No
128,9,Windows,16,1000,14,4,1000,china,20-23,male,Bachelor's degree,"Yes, part-time"
128,8,MacOS,8,526,13.3,12,500,china,20-23,male,Bachelor's degree,"Yes, part-time"
128,6,Linux,4,1000,13.3,12,1000,china,20-23,male,Bachelor's degree,"Yes, part-time"
128,8,Windows,16,526,15.6,8,500,china,20-23,male,Bachelor's degree,"Yes, part-time"
128,6,MacOS,8,256,14,4,1500,china,20-23,male,Bachelor's degree,"Yes, part-time"
128,8,MacOS,4,526,15.6,4,1000,china,20-23,male,Bachelor's degree,"Yes, part-time"
128,7,Windows,8,1000,13.3,8,1500,china,20-23,male,Bachelor's degree,"Yes, part-time"
128,6,Linux,4,256,15.6,8,1500,china,20-23,male,Bachelor's degree,"Yes, part-time"
128,5,Linux,16,256,14,12,500,china,20-23,male,Bachelor's degree,"Yes, part-time"
129,5,Windows,16,1000,14,4,1000,china,20-23,female,Bachelor's degree,No
129,5,MacOS,4,526,15.6,4,1000,china,20-23,female,Bachelor's degree,No
129,5,Linux,4,1000,13.3,12,1000,china,20-23,female,Bachelor's degree,No
129,6,Windows,16,526,15.6,8,500,china,20-23,female,Bachelor's degree,No
129,5,Linux,4,256,15.6,8,1500,china,20-23,female,Bachelor's degree,No
129,5,MacOS,8,526,13.3,12,500,china,20-23,female,Bachelor's degree,No
129,5,MacOS,8,256,14,4,1500,china,20-23,female,Bachelor's degree,No
129,5,Linux,16,256,14,12,500,china,20-23,female,Bachelor's degree,No
129,5,Windows,8,1000,13.3,8,1500,china,20-23,female,Bachelor's degree,No
130,6,Windows,16,1000,14,4,1000,china,20-23,female,Bachelor's degree,No
130,3,Linux,16,256,14,12,500,china,20-23,female,Bachelor's degree,No
130,4,Linux,4,1000,13.3,12,1000,china,20-23,female,Bachelor's degree,No
130,3,MacOS,8,526,13.3,12,500,china,20-23,female,Bachelor's degree,No
130,5,Windows,8,1000,13.3,8,1500,china,20-23,female,Bachelor's degree,No
130,5,MacOS,8,256,14,4,1500,china,20-23,female,Bachelor's degree,No
130,6,MacOS,4,526,15.6,4,1000,china,20-23,female,Bachelor's degree,No
130,2,Windows,16,526,15.6,8,500,china,20-23,female,Bachelor's degree,No
130,3,Linux,4,256,15.6,8,1500,china,20-23,female,Bachelor's degree,No
132,5,Windows,16,1000,14,4,1000,china,20-23,female,Master of Science,"Yes, part-time"
132,1,MacOS,8,526,13.3,12,500,china,20-23,female,Master of Science,"Yes, part-time"
132,1,Linux,4,1000,13.3,12,1000,china,20-23,female,Master of Science,"Yes, part-time"
132,1,Linux,4,256,15.6,8,1500,china,20-23,female,Master of Science,"Yes, part-time"
132,1,MacOS,8,256,14,4,1500,china,20-23,female,Master of Science,"Yes, part-time"
132,1,Linux,16,256,14,12,500,china,20-23,female,Master of Science,"Yes, part-time"
132,7,Windows,8,1000,13.3,8,1500,china,20-23,female,Master of Science,"Yes, part-time"
132,1,MacOS,4,526,15.6,4,1000,china,20-23,female,Master of Science,"Yes, part-time"
132,9,Windows,16,526,15.6,8,500,china,20-23,female,Master of Science,"Yes, part-time"
133,6,MacOS,8,526,13.3,12,500,china,20-23,female,Master of Science,No
133,8,MacOS,8,256,14,4,1500,china,20-23,female,Master of Science,No
133,4,Linux,4,1000,13.3,12,1000,china,20-23,female,Master of Science,No
133,2,Linux,4,256,15.6,8,1500,china,20-23,female,Master of Science,No
133,10,Windows,16,526,15.6,8,500,china,20-23,female,Master of Science,No
133,4,Linux,16,256,14,12,500,china,20-23,female,Master of Science,No
133,6,MacOS,4,526,15.6,4,1000,china,20-23,female,Master of Science,No
133,8,Windows,16,1000,14,4,1000,china,20-23,female,Master of Science,No
133,7,Windows,8,1000,13.3,8,1500,china,20-23,female,Master of Science,No
134,6,Linux,4,1000,13.3,12,1000,china,20-23,male,Master of Science,No
134,6,Linux,4,256,15.6,8,1500,china,20-23,male,Master of Science,No
134,6,MacOS,8,526,13.3,12,500,china,20-23,male,Master of Science,No
134,10,Windows,8,1000,13.3,8,1500,china,20-23,male,Master of Science,No
134,5,MacOS,4,526,15.6,4,1000,china,20-23,male,Master of Science,No
134,2,Windows,16,526,15.6,8,500,china,20-23,male,Master of Science,No
134,6,Windows,16,1000,14,4,1000,china,20-23,male,Master of Science,No
134,2,Linux,16,256,14,12,500,china,20-23,male,Master of Science,No
134,6,MacOS,8,256,14,4,1500,china,20-23,male,Master of Science,No
135,6,Windows,8,1000,13.3,8,1500,china,20-23,female,Bachelor's degree,No
135,6,MacOS,8,526,13.3,12,500,china,20-23,female,Bachelor's degree,No
135,9,Windows,16,1000,14,4,1000,china,20-23,female,Bachelor's degree,No
135,8,Linux,16,256,14,12,500,china,20-23,female,Bachelor's degree,No
135,5,Linux,4,256,15.6,8,1500,china,20-23,female,Bachelor's degree,No
135,10,Windows,16,526,15.6,8,500,china,20-23,female,Bachelor's degree,No
135,6,MacOS,8,256,14,4,1500,china,20-23,female,Bachelor's degree,No
135,6,Linux,4,1000,13.3,12,1000,china,20-23,female,Bachelor's degree,No
135,2,MacOS,4,526,15.6,4,1000,china,20-23,female,Bachelor's degree,No
136,3,Linux,4,1000,13.3,12,1000,china,20-23,female,Master of Science,No
136,2,Linux,4,256,15.6,8,1500,china,20-23,female,Master of Science,No
136,3,MacOS,8,526,13.3,12,500,china,20-23,female,Master of Science,No
136,3,Windows,16,1000,14,4,1000,china,20-23,female,Master of Science,No
136,4,Windows,8,1000,13.3,8,1500,china,20-23,female,Master of Science,No
136,4,Windows,16,526,15.6,8,500,china,20-23,female,Master of Science,No
136,2,MacOS,8,256,14,4,1500,china,20-23,female,Master of Science,No
136,3,MacOS,4,526,15.6,4,1000,china,20-23,female,Master of Science,No
136,2,Linux,16,256,14,12,500,china,20-23,female,Master of Science,No
137,8,MacOS,8,526,13.3,12,500,china,20-23,female,Bachelor's degree,No
137,4,Windows,16,1000,14,4,1000,china,20-23,female,Bachelor's degree,No
137,2,Windows,8,1000,13.3,8,1500,china,20-23,female,Bachelor's degree,No
137,8,Windows,16,526,15.6,8,500,china,20-23,female,Bachelor's degree,No
137,2,MacOS,8,256,14,4,1500,china,20-23,female,Bachelor's degree,No
137,6,Linux,4,1000,13.3,12,1000,china,20-23,female,Bachelor's degree,No
137,2,Linux,4,256,15.6,8,1500,china,20-23,female,Bachelor's degree,No
137,6,MacOS,4,526,15.6,4,1000,china,20-23,female,Bachelor's degree,No
137,8,Linux,16,256,14,12,500,china,20-23,female,Bachelor's degree,No
138,4,MacOS,8,526,13.3,12,500,china,20-23,female,Bachelor's degree,No
138,3,Windows,16,1000,14,4,1000,china,20-23,female,Bachelor's degree,No
138,5,Windows,16,526,15.6,8,500,china,20-23,female,Bachelor's degree,No
138,3,MacOS,8,256,14,4,1500,china,20-23,female,Bachelor's degree,No
138,5,Linux,4,1000,13.3,12,1000,china,20-23,female,Bachelor's degree,No
138,2,Linux,4,256,15.6,8,1500,china,20-23,female,Bachelor's degree,No
138,4,MacOS,4,526,15.6,4,1000,china,20-23,female,Bachelor's degree,No
138,5,Linux,16,256,14,12,500,china,20-23,female,Bachelor's degree,No
138,3,Windows,8,1000,13.3,8,1500,china,20-23,female,Bachelor's degree,No
139,5,MacOS,8,526,13.3,12,500,china,20-23,female,Master of Science,No
139,1,MacOS,4,526,15.6,4,1000,china,20-23,female,Master of Science,No
139,1,Windows,8,1000,13.3,8,1500,china,20-23,female,Master of Science,No
139,1,Linux,4,256,15.6,8,1500,china,20-23,female,Master of Science,No
139,1,Windows,16,1000,14,4,1000,china,20-23,female,Master of Science,No
139,1,Linux,4,1000,13.3,12,1000,china,20-23,female,Master of Science,No
139,1,MacOS,8,256,14,4,1500,china,20-23,female,Master of Science,No
139,5,Windows,16,526,15.6,8,500,china,20-23,female,Master of Science,No
139,4,Linux,16,256,14,12,500,china,20-23,female,Master of Science,No
140,5,Windows,16,1000,14,4,1000,china,24-26,female,Master of Science,No
140,5,Linux,4,1000,13.3,12,1000,china,24-26,female,Master of Science,No
140,7,Windows,8,1000,13.3,8,1500,china,24-26,female,Master of Science,No
140,3,Windows,16,526,15.6,8,500,china,24-26,female,Master of Science,No
140,5,MacOS,8,526,13.3,12,500,china,24-26,female,Master of Science,No
140,5,Linux,16,256,14,12,500,china,24-26,female,Master of Science,No
140,5,MacOS,8,256,14,4,1500,china,24-26,female,Master of Science,No
140,7,MacOS,4,526,15.6,4,1000,china,24-26,female,Master of Science,No
140,4,Linux,4,256,15.6,8,1500,china,24-26,female,Master of Science,No
141,5,Windows,16,1000,14,4,1000,china,20-23,female,Master of Science,No
141,6,MacOS,8,526,13.3,12,500,china,20-23,female,Master of Science,No
141,7,Windows,8,1000,13.3,8,1500,china,20-23,female,Master of Science,No
141,2,MacOS,8,256,14,4,1500,china,20-23,female,Master of Science,No
141,4,MacOS,4,526,15.6,4,1000,china,20-23,female,Master of Science,No
141,6,Linux,4,1000,13.3,12,1000,china,20-23,female,Master of Science,No
141,7,Linux,16,256,14,12,500,china,20-23,female,Master of Science,No
141,6,Windows,16,526,15.6,8,500,china,20-23,female,Master of Science,No
141,2,Linux,4,256,15.6,8,1500,china,20-23,female,Master of Science,No
142,4,Linux,4,1000,13.3,12,1000,china,20-23,female,Master of Science,No
142,3,MacOS,4,526,15.6,4,1000,china,20-23,female,Master of Science,No
142,8,Linux,16,256,14,12,500,china,20-23,female,Master of Science,No
142,3,Windows,16,1000,14,4,1000,china,20-23,female,Master of Science,No
142,6,Windows,16,526,15.6,8,500,china,20-23,female,Master of Science,No
142,6,MacOS,8,526,13.3,12,500,china,20-23,female,Master of Science,No
142,1,Windows,8,1000,13.3,8,1500,china,20-23,female,Master of Science,No
142,1,Linux,4,256,15.6,8,1500,china,20-23,female,Master of Science,No
142,1,MacOS,8,256,14,4,1500,china,20-23,female,Master of Science,No
143,7,Windows,16,1000,14,4,1000,china,20-23,female,Master of Science,No
143,3,Windows,8,1000,13.3,8,1500,china,20-23,female,Master of Science,No
143,2,Linux,4,256,15.6,8,1500,china,20-23,female,Master of Science,No
143,2,MacOS,8,256,14,4,1500,china,20-23,female,Master of Science,No
143,1,Linux,16,256,14,12,500,china,20-23,female,Master of Science,No
143,3,Windows,16,526,15.6,8,500,china,20-23,female,Master of Science,No
143,5,MacOS,4,526,15.6,4,1000,china,20-23,female,Master of Science,No
143,4,MacOS,8,526,13.3,12,500,china,20-23,female,Master of Science,No
143,3,Linux,4,1000,13.3,12,1000,china,20-23,female,Master of Science,No
145,5,Windows,8,1000,13.3,8,1500,china,20-23,female,Master of Science,No
145,5,MacOS,4,526,15.6,4,1000,china,20-23,female,Master of Science,No
145,5,Linux,4,1000,13.3,12,1000,china,20-23,female,Master of Science,No
145,4,Linux,16,256,14,12,500,china,20-23,female,Master of Science,No
145,7,Windows,16,1000,14,4,1000,china,20-23,female,Master of Science,No
145,8,Windows,16,526,15.6,8,500,china,20-23,female,Master of Science,No
145,8,MacOS,8,526,13.3,12,500,china,20-23,female,Master of Science,No
145,5,MacOS,8,256,14,4,1500,china,20-23,female,Master of Science,No
145,4,Linux,4,256,15.6,8,1500,china,20-23,female,Master of Science,No
146,4,MacOS,4,526,15.6,4,1000,china,20-23,female,Master of Science,No
146,5,Windows,16,526,15.6,8,500,china,20-23,female,Master of Science,No
146,4,Linux,4,256,15.6,8,1500,china,20-23,female,Master of Science,No
146,5,Windows,8,1000,13.3,8,1500,china,20-23,female,Master of Science,No
146,3,MacOS,8,256,14,4,1500,china,20-23,female,Master of Science,No
146,4,Windows,16,1000,14,4,1000,china,20-23,female,Master of Science,No
146,5,MacOS,8,526,13.3,12,500,china,20-23,female,Master of Science,No
146,3,Linux,4,1000,13.3,12,1000,china,20-23,female,Master of Science,No
146,4,Linux,16,256,14,12,500,china,20-23,female,Master of Science,No
147,2,Windows,8,1000,13.3,8,1500,china,20-23,female,Master of Science,No
147,8,Windows,16,526,15.6,8,500,china,20-23,female,Master of Science,No
147,5,Windows,16,1000,14,4,1000,china,20-23,female,Master of Science,No
147,5,MacOS,4,526,15.6,4,1000,china,20-23,female,Master of Science,No
147,2,Linux,4,256,15.6,8,1500,china,20-23,female,Master of Science,No
147,9,Linux,16,256,14,12,500,china,20-23,female,Master of Science,No
147,6,MacOS,8,526,13.3,12,500,china,20-23,female,Master of Science,No
147,5,Linux,4,1000,13.3,12,1000,china,20-23,female,Master of Science,No
147,2,MacOS,8,256,14,4,1500,china,20-23,female,Master of Science,No
148,1,Windows,8,1000,13.3,8,1500,china,20-23,female,Master of Science,No
148,1,Linux,4,256,15.6,8,1500,china,20-23,female,Master of Science,No
148,5,Linux,16,256,14,12,500,china,20-23,female,Master of Science,No
148,4,MacOS,4,526,15.6,4,1000,china,20-23,female,Master of Science,No
148,3,Linux,4,1000,13.3,12,1000,china,20-23,female,Master of Science,No
148,4,MacOS,8,526,13.3,12,500,china,20-23,female,Master of Science,No
148,5,Windows,16,526,15.6,8,500,china,20-23,female,Master of Science,No
148,3,Windows,16,1000,14,4,1000,china,20-23,female,Master of Science,No
148,1,MacOS,8,256,14,4,1500,china,20-23,female,Master of Science,No
149,8,Windows,16,526,15.6,8,500,china,20-23,female,Master of Science,No
149,1,Windows,8,1000,13.3,8,1500,china,20-23,female,Master of Science,No
149,1,MacOS,8,256,14,4,1500,china,20-23,female,Master of Science,No
149,1,Linux,4,256,15.6,8,1500,china,20-23,female,Master of Science,No
149,8,Linux,16,256,14,12,500,china,20-23,female,Master of Science,No
149,1,MacOS,8,526,13.3,12,500,china,20-23,female,Master of Science,No
149,1,Linux,4,1000,13.3,12,1000,china,20-23,female,Master of Science,No
149,3,MacOS,4,526,15.6,4,1000,china,20-23,female,Master of Science,No
149,6,Windows,16,1000,14,4,1000,china,20-23,female,Master of Science,No
150,6,MacOS,8,256,14,4,1500,china,20-23,female,Master of Science,No
150,4,MacOS,8,526,13.3,12,500,china,20-23,female,Master of Science,No
150,7,Windows,16,1000,14,4,1000,china,20-23,female,Master of Science,No
150,8,Windows,16,526,15.6,8,500,china,20-23,female,Master of Science,No
150,4,Linux,4,1000,13.3,12,1000,china,20-23,female,Master of Science,No
150,3,Linux,16,256,14,12,500,china,20-23,female,Master of Science,No
150,4,Linux,4,256,15.6,8,1500,china,20-23,female,Master of Science,No
150,3,Windows,8,1000,13.3,8,1500,china,20-23,female,Master of Science,No
150,7,MacOS,4,526,15.6,4,1000,china,20-23,female,Master of Science,No
151,2,Linux,16,256,14,12,500,china,20-23,female,Master of Science,No
151,4,MacOS,8,256,14,4,1500,china,20-23,female,Master of Science,No
151,5,Windows,8,1000,13.3,8,1500,china,20-23,female,Master of Science,No
151,4,Linux,4,1000,13.3,12,1000,china,20-23,female,Master of Science,No
151,6,MacOS,4,526,15.6,4,1000,china,20-23,female,Master of Science,No
151,4,Linux,4,256,15.6,8,1500,china,20-23,female,Master of Science,No
151,7,Windows,16,1000,14,4,1000,china,20-23,female,Master of Science,No
151,4,Windows,16,526,15.6,8,500,china,20-23,female,Master of Science,No
151,7,MacOS,8,526,13.3,12,500,china,20-23,female,Master of Science,No
152,4,Windows,16,526,15.6,8,500,china,20-23,female,Master of Science,No
152,4,Linux,16,256,14,12,500,china,20-23,female,Master of Science,No
152,5,Windows,16,1000,14,4,1000,china,20-23,female,Master of Science,No
152,4,MacOS,8,256,14,4,1500,china,20-23,female,Master of Science,No
152,1,MacOS,4,526,15.6,4,1000,china,20-23,female,Master of Science,No
152,5,Windows,8,1000,13.3,8,1500,china,20-23,female,Master of Science,No
152,4,Linux,4,256,15.6,8,1500,china,20-23,female,Master of Science,No
152,5,Linux,4,1000,13.3,12,1000,china,20-23,female,Master of Science,No
152,8,MacOS,8,526,13.3,12,500,china,20-23,female,Master of Science,No
153,7,Windows,16,526,15.6,8,500,china,20-23,female,Master of Science,No
153,7,Windows,8,1000,13.3,8,1500,china,20-23,female,Master of Science,No
153,3,Linux,16,256,14,12,500,china,20-23,female,Master of Science,No
153,4,MacOS,8,256,14,4,1500,china,20-23,female,Master of Science,No
153,5,MacOS,4,526,15.6,4,1000,china,20-23,female,Master of Science,No
153,4,Windows,16,1000,14,4,1000,china,20-23,female,Master of Science,No
153,4,Linux,4,256,15.6,8,1500,china,20-23,female,Master of Science,No
153,4,Linux,4,1000,13.3,12,1000,china,20-23,female,Master of Science,No
153,4,MacOS,8,526,13.3,12,500,china,20-23,female,Master of Science,No
154,6,Windows,16,526,15.6,8,500,china,20-23,female,Master of Science,No
154,4,Windows,8,1000,13.3,8,1500,china,20-23,female,Master of Science,No
154,5,Linux,4,256,15.6,8,1500,china,20-23,female,Master of Science,No
154,5,Linux,16,256,14,12,500,china,20-23,female,Master of Science,No
154,9,MacOS,4,526,15.6,4,1000,china,20-23,female,Master of Science,No
154,10,MacOS,8,526,13.3,12,500,china,20-23,female,Master of Science,No
154,6,Windows,16,1000,14,4,1000,china,20-23,female,Master of Science,No
154,5,Linux,4,1000,13.3,12,1000,china,20-23,female,Master of Science,No
154,7,MacOS,8,256,14,4,1500,china,20-23,female,Master of Science,No
155,4,Linux,16,256,14,12,500,china,20-23,female,Master of Science,No
155,6,Windows,8,1000,13.3,8,1500,china,20-23,female,Master of Science,No
155,3,Linux,4,256,15.6,8,1500,china,20-23,female,Master of Science,No
155,3,Linux,4,1000,13.3,12,1000,china,20-23,female,Master of Science,No
155,8,Windows,16,526,15.6,8,500,china,20-23,female,Master of Science,No
155,4,MacOS,4,526,15.6,4,1000,china,20-23,female,Master of Science,No
155,5,MacOS,8,256,14,4,1500,china,20-23,female,Master of Science,No
155,9,MacOS,8,526,13.3,12,500,china,20-23,female,Master of Science,No
155,7,Windows,16,1000,14,4,1000,china,20-23,female,Master of Science,No
156,2,Windows,8,1000,13.3,8,1500,china,20-23,female,Master of Science,No
156,2,Linux,4,256,15.6,8,1500,china,20-23,female,Master of Science,No
156,5,MacOS,8,526,13.3,12,500,china,20-23,female,Master of Science,No
156,4,MacOS,4,526,15.6,4,1000,china,20-23,female,Master of Science,No
156,3,Linux,16,256,14,12,500,china,20-23,female,Master of Science,No
156,5,Windows,16,1000,14,4,1000,china,20-23,female,Master of Science,No
156,7,Windows,16,526,15.6,8,500,china,20-23,female,Master of Science,No
156,4,Linux,4,1000,13.3,12,1000,china,20-23,female,Master of Science,No
156,3,MacOS,8,256,14,4,1500,china,20-23,female,Master of Science,No
157,3,Windows,8,1000,13.3,8,1500,china,20-23,female,Master of Science,No
157,4,Linux,4,256,15.6,8,1500,china,20-23,female,Master of Science,No
157,8,Windows,16,526,15.6,8,500,china,20-23,female,Master of Science,No
157,7,Linux,16,256,14,12,500,china,20-23,female,Master of Science,No
157,2,MacOS,8,256,14,4,1500,china,20-23,female,Master of Science,No
157,7,Windows,16,1000,14,4,1000,china,20-23,female,Master of Science,No
157,8,MacOS,4,526,15.6,4,1000,china,20-23,female,Master of Science,No
157,7,Linux,4,1000,13.3,12,1000,china,20-23,female,Master of Science,No
157,10,MacOS,8,526,13.3,12,500,china,20-23,female,Master of Science,No
159,5,Linux,16,256,14,12,500,china,20-23,female,Master of Science,No
159,3,MacOS,8,256,14,4,1500,china,20-23,female,Master of Science,No
159,6,Windows,16,526,15.6,8,500,china,20-23,female,Master of Science,No
159,5,Linux,4,256,15.6,8,1500,china,20-23,female,Master of Science,No
159,6,Windows,8,1000,13.3,8,1500,china,20-23,female,Master of Science,No
159,4,Windows,16,1000,14,4,1000,china,20-23,female,Master of Science,No
159,6,MacOS,4,526,15.6,4,1000,china,20-23,female,Master of Science,No
159,7,MacOS,8,526,13.3,12,500,china,20-23,female,Master of Science,No
159,3,Linux,4,1000,13.3,12,1000,china,20-23,female,Master of Science,No
160,3,Windows,16,526,15.6,8,500,china,24-26,male,Master of Science,No
160,9,MacOS,8,256,14,4,1500,china,24-26,male,Master of Science,No
160,9,MacOS,4,526,15.6,4,1000,china,24-26,male,Master of Science,No
160,10,MacOS,8,526,13.3,12,500,china,24-26,male,Master of Science,No
160,1,Windows,8,1000,13.3,8,1500,china,24-26,male,Master of Science,No
160,2,Windows,16,1000,14,4,1000,china,24-26,male,Master of Science,No
160,1,Linux,16,256,14,12,500,china,24-26,male,Master of Science,No
160,1,Linux,4,256,15.6,8,1500,china,24-26,male,Master of Science,No
160,1,Linux,4,1000,13.3,12,1000,china,24-26,male,Master of Science,No
161,3,MacOS,8,256,14,4,1500,china,20-23,female,Master of Science,No
161,6,MacOS,4,526,15.6,4,1000,china,20-23,female,Master of Science,No
161,4,Linux,16,256,14,12,500,china,20-23,female,Master of Science,No
161,5,MacOS,8,526,13.3,12,500,china,20-23,female,Master of Science,No
161,1,Windows,8,1000,13.3,8,1500,china,20-23,female,Master of Science,No
161,6,Linux,4,1000,13.3,12,1000,china,20-23,female,Master of Science,No
161,6,Windows,16,1000,14,4,1000,china,20-23,female,Master of Science,No
161,10,Windows,16,526,15.6,8,500,china,20-23,female,Master of Science,No
161,4,Linux,4,256,15.6,8,1500,china,20-23,female,Master of Science,No
162,6,Linux,16,256,14,12,500,china,20-23,male,Bachelor's degree,"Yes, part-time"
162,8,Windows,8,1000,13.3,8,1500,china,20-23,male,Bachelor's degree,"Yes, part-time"
162,6,MacOS,8,526,13.3,12,500,china,20-23,male,Bachelor's degree,"Yes, part-time"
162,6,MacOS,8,256,14,4,1500,china,20-23,male,Bachelor's degree,"Yes, part-time"
162,7,Windows,16,526,15.6,8,500,china,20-23,male,Bachelor's degree,"Yes, part-time"
162,7,MacOS,4,526,15.6,4,1000,china,20-23,male,Bachelor's degree,"Yes, part-time"
162,4,Windows,16,1000,14,4,1000,china,20-23,male,Bachelor's degree,"Yes, part-time"
162,2,Linux,4,256,15.6,8,1500,china,20-23,male,Bachelor's degree,"Yes, part-time"
162,6,Linux,4,1000,13.3,12,1000,china,20-23,male,Bachelor's degree,"Yes, part-time"
164,5,Linux,16,256,14,12,500,china,20-23,female,Master of Science,No
164,6,MacOS,4,526,15.6,4,1000,china,20-23,female,Master of Science,No
164,4,MacOS,8,256,14,4,1500,china,20-23,female,Master of Science,No
164,6,MacOS,8,526,13.3,12,500,china,20-23,female,Master of Science,No
164,2,Windows,8,1000,13.3,8,1500,china,20-23,female,Master of Science,No
164,6,Linux,4,1000,13.3,12,1000,china,20-23,female,Master of Science,No
164,3,Linux,4,256,15.6,8,1500,china,20-23,female,Master of Science,No
164,4,Windows,16,1000,14,4,1000,china,20-23,female,Master of Science,No
164,7,Windows,16,526,15.6,8,500,china,20-23,female,Master of Science,No
165,5,MacOS,4,526,15.6,4,1000,china,20-23,female,Master of Science,No
165,5,Linux,4,1000,13.3,12,1000,china,20-23,female,Master of Science,No
165,4,Linux,4,256,15.6,8,1500,china,20-23,female,Master of Science,No
165,8,Linux,16,256,14,12,500,china,20-23,female,Master of Science,No
165,4,MacOS,8,256,14,4,1500,china,20-23,female,Master of Science,No
165,8,Windows,16,526,15.6,8,500,china,20-23,female,Master of Science,No
165,4,Windows,8,1000,13.3,8,1500,china,20-23,female,Master of Science,No
165,5,Windows,16,1000,14,4,1000,china,20-23,female,Master of Science,No
165,4,MacOS,8,526,13.3,12,500,china,20-23,female,Master of Science,No
166,3,MacOS,4,526,15.6,4,1000,china,20-23,female,Bachelor's degree,No
166,2,MacOS,8,256,14,4,1500,china,20-23,female,Bachelor's degree,No
166,4,Linux,4,256,15.6,8,1500,china,20-23,female,Bachelor's degree,No
166,4,Linux,4,1000,13.3,12,1000,china,20-23,female,Bachelor's degree,No
166,9,Linux,16,256,14,12,500,china,20-23,female,Bachelor's degree,No
166,10,Windows,16,526,15.6,8,500,china,20-23,female,Bachelor's degree,No
166,4,Windows,8,1000,13.3,8,1500,china,20-23,female,Bachelor's degree,No
166,10,MacOS,8,526,13.3,12,500,china,20-23,female,Bachelor's degree,No
166,1,Windows,16,1000,14,4,1000,china,20-23,female,Bachelor's degree,No
167,1,Linux,4,256,15.6,8,1500,china,20-23,female,Master of Science,No
167,2,MacOS,4,526,15.6,4,1000,china,20-23,female,Master of Science,No
167,1,MacOS,8,256,14,4,1500,china,20-23,female,Master of Science,No
167,7,Windows,16,1000,14,4,1000,china,20-23,female,Master of Science,No
167,4,Linux,16,256,14,12,500,china,20-23,female,Master of Science,No
167,10,Windows,16,526,15.6,8,500,china,20-23,female,Master of Science,No
167,6,Linux,4,1000,13.3,12,1000,china,20-23,female,Master of Science,No
167,3,Windows,8,1000,13.3,8,1500,china,20-23,female,Master of Science,No
167,10,MacOS,8,526,13.3,12,500,china,20-23,female,Master of Science,No
168,1,MacOS,8,526,13.3,12,500,china,20-23,female,Master of Science,No
168,10,Windows,16,526,15.6,8,500,china,20-23,female,Master of Science,No
168,1,Linux,4,1000,13.3,12,1000,china,20-23,female,Master of Science,No
168,1,Linux,4,256,15.6,8,1500,china,20-23,female,Master of Science,No
168,1,MacOS,4,526,15.6,4,1000,china,20-23,female,Master of Science,No
168,1,MacOS,8,256,14,4,1500,china,20-23,female,Master of Science,No
168,4,Windows,16,1000,14,4,1000,china,20-23,female,Master of Science,No
168,2,Linux,16,256,14,12,500,china,20-23,female,Master of Science,No
168,1,Windows,8,1000,13.3,8,1500,china,20-23,female,Master of Science,No
169,1,MacOS,8,256,14,4,1500,china,20-23,female,Master of Science,No
169,1,MacOS,4,526,15.6,4,1000,china,20-23,female,Master of Science,No
169,3,Windows,16,526,15.6,8,500,china,20-23,female,Master of Science,No
169,1,Linux,4,256,15.6,8,1500,china,20-23,female,Master of Science,No
169,4,Linux,4,1000,13.3,12,1000,china,20-23,female,Master of Science,No
169,1,MacOS,8,526,13.3,12,500,china,20-23,female,Master of Science,No
169,4,Windows,16,1000,14,4,1000,china,20-23,female,Master of Science,No
169,1,Linux,16,256,14,12,500,china,20-23,female,Master of Science,No
169,1,Windows,8,1000,13.3,8,1500,china,20-23,female,Master of Science,No
170,1,MacOS,8,256,14,4,1500,china,20-23,male,Master of Science,No
170,6,Linux,4,1000,13.3,12,1000,china,20-23,male,Master of Science,No
170,2,Linux,16,256,14,12,500,china,20-23,male,Master of Science,No
170,1,Linux,4,256,15.6,8,1500,china,20-23,male,Master of Science,No
170,1,Windows,16,1000,14,4,1000,china,20-23,male,Master of Science,No
170,4,MacOS,8,526,13.3,12,500,china,20-23,male,Master of Science,No
170,5,Windows,16,526,15.6,8,500,china,20-23,male,Master of Science,No
170,2,Windows,8,1000,13.3,8,1500,china,20-23,male,Master of Science,No
170,2,MacOS,4,526,15.6,4,1000,china,20-23,male,Master of Science,No
171,1,MacOS,8,256,14,4,1500,china,20-23,female,Master of Science,No
171,1,Linux,4,256,15.6,8,1500,china,20-23,female,Master of Science,No
171,5,MacOS,8,526,13.3,12,500,china,20-23,female,Master of Science,No
171,5,Windows,16,526,15.6,8,500,china,20-23,female,Master of Science,No
